Tb927_01_v5.1	303534	303934	73.0325200173392	131.969525660349	224.135082309243	337.822370462039	227.826380557502	744.981638338618	598.062260542815	203.694639004107	172.422646682101	92.8694532938402	182.262967127556	158.985255836668	175.168190199872	235.882871778465	789.732437041295	174.178582609674	524.592039255378	168.134050232655	198.985761187534	150.589753731695
Tb927_01_v5.1	316506	316906	70.2765758657415	151.478064236227	226.445753260884	356.92542117269	186.023374950621	805.108109149412	531.91090441054	218.244256075829	189.422062552167	73.0776025918743	159.336807740442	161.450143524058	159.243809272611	204.155935808262	161.966083644697	176.426048191734	480.242470719295	200.826782222338	217.990019278478	160.573604807829
Tb927_01_v5.1	723271	723671	50.9849668045575	78.6079348498601	205.649714696109	182.987117333605	227.826380557502	434.083789268171	284.855839671634	118.821872752396	126.281375034778	76.122502699869	113.484488966214	191.028795772741	163.224904504426	142.081495866561	148.961507585633	93.2698216555028	221.747842680413	148.284891524633	128.558216497564	127.294101220714
Tb927_01_v5.1	981442	981842	96.9173693311859	201.39697176862	246.317523445003	575.102368762757	265.449085603695	1181.99842618293	739.815166540548	270.986617960821	291.418557772564	111.900078968807	261.3582170131	223.072335708813	217.633206005902	241.400599773283	267.18492630439	226.994023788091	691.85326916289	270.882636485944	254.880637925606	194.685095984622
Tb927_01_v5.1	793751	794151	53.281586930889	36.721954966358	194.558494128229	249.345082960077	248.727883360942	73.3249644034073	592.66214983814	199.451000691521	144.495034895563	56.3306519979031	325.551463297019	679.076557876001	743.137776605518	422.106191603569	296.740780984079	226.994023788091	131.781575078646	254.536270491103	214.636326674194	136.445964707171
Tb927_01_v5.1	474634	475034	67.97995573941	121.067695279712	155.739222140649	420.267115634323	174.179190028671	853.502585655661	585.912011457296	208.544511361348	201.564502459357	83.7347529698559	176.531427280778	199.655902678606	176.49522194381	234.50343977976	200.979811821886	170.807384236584	542.331866669811	200.826782222338	229.168994626093	140.60590265556
Tb927_01_v5.1	1046012	1046412	67.5206317141438	109.592084352725	91.0404354946821	417.250844469483	120.53199949984	749.381136202823	492.760101801643	198.238532602211	259.84821401387	92.1082282668415	209.774358392093	157.752811992973	116.778793466581	184.843887826399	216.348856255325	196.653238430277	395.344725235937	151.787684237813	190.042580909443	94.0145976335996
Tb927_01_v5.1	683792	684192	66.1426596383449	151.478064236227	198.717701841184	473.554572879823	225.039513517043	1006.01851161475	841.067242253215	319.485341533227	229.492114245894	68.5102524298821	241.870981534053	187.331464241655	188.438507639256	222.08855179142	185.610767388448	216.88042866882	704.524574458913	311.748551473048	325.308182615576	177.213356601387
Tb927_01_v5.1	701584	701984	76.7071122194694	150.330503143528	160.822698234261	546.950504557587	190.900392271424	925.361050771	677.71389343678	269.774149871511	219.778162320142	63.94290226789	241.870981534053	179.936801179485	132.703174393842	234.50343977976	189.157469950011	238.231351698393	689.319008103685	249.865880206862	268.295408342743	173.885406242675
Tb927_01_v5.1	248324	248724	72.5731959920729	165.248797348611	196.407030889543	510.755250579512	208.318311274291	981.08802371759	643.963201532557	211.575681584623	257.419726032432	106.571503779817	206.335434484026	202.120790365997	156.589745784734	231.744575782351	178.517362265323	174.178582609674	660.175005922831	199.659184651278	201.221556257057	147.261803372983
Tb927_01_v5.1	488567	488967	69.3579278152089	127.953061835904	238.92337639975	281.518642051699	271.719536444727	743.51513905055	477.909797363785	218.244256075829	146.923522877001	79.1674028078638	150.166343985597	179.936801179485	165.878967992303	201.397071810853	111.130013595631	138.219133296709	429.557249535201	163.463659948415	172.15622035326	156.41366685944
Tb927_01_v5.1	855221	855621	98.7546654322511	177.298188821947	287.909600574553	249.345082960077	277.293270525644	576.334220210781	310.506365518843	185.507617664455	139.638058932687	132.453154697772	146.72742007753	154.055480461888	130.049110905966	140.702063867856	147.779273398446	112.373279103015	350.995156699854	172.804440516895	157.623552401361	130.622051579426
Tb927_01_v5.1	216643	217043	82.2190005226648	142.871356040987	261.567951725838	305.648811370416	321.883143172984	1026.5495016477	854.567519014903	274.624022228751	234.34909020877	79.1674028078638	181.116659158201	207.050565740777	181.803348919564	241.400599773283	192.704172511573	180.920979355855	491.646645485716	208.999965219759	248.173252717037	148.093790962661
Tb927_01_v5.1	12190	12590	546.136266041612	575.501887988392	1151.63840229821	1390.50100699107	1107.77964858235	2001.77152821302	1628.13337745967	601.990406342495	1459.52127684426	851.049580184536	788.659882916722	1045.11237945345	862.570633559976	800.070559248594	848.844146400673	546.134136440655	1099.86929969485	679.54178635698	659.559545509243	621.494729489371
